reviewer,date,location,contribution,help_vote,with_img,rating,review_title,review_content,date_of_stay,response_title,response_date,response_content,response_helpful,Hotel,Url
https://www.tripadvisor.com/Profile/Departure65091597257,Departure65091597257 wrote a review Jul 2023,,1 contribution,,t,10,Worst experience 0 star,"This is the worst hotel I've ever been in. I don't understand how they can be rated 5 stars, it should be 0 star, it doesn't deserve any star at all, the photos online looked nothing like the real life experience. I was on level 23 and as soon as I got out of the lift, there was a strong damp dirty carpet smell. The room aircon was 17 degrees as I believe they were trying to get rid of the damp old carpet smell. Everything's very old, dark, damp, the wall was wet due to the aircon being on 24 hours a day at a low degree to fabricate the bad smell. The room has a dark energy and it feels like in a horror movie. I stayed for only 1 night and left, nobody wants to refund me any money. I booked for 5 nights. This is a scam, it should be a 0 star. Extremely unhappy 🙁. I'm warning…",July 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded Jul 2, 2023",2023-07-03,"Dear Guest, Thank you for taking time to review your stay. Please allow me express my sincerest apology for the shortfalls during your stay. We have reviewed the issues with concerned department heads for improvement. However, we regretted that our Duty Manager was not allowed to have the chance to respond to you directly. We felt we could assist to rectify the problem and make appropriate re-arrangement for your stay before your departure. We hope you will allow us to have another opportunity to serve you for your future visit. Best regards Christo Diamandopoulos General Manager",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/cinnamonroll08,Aya Ka wrote a review Jun 2023,"Hong Kong, China",6 contributions,,t,30,Birthday staycation with lil sis,"First time to stay in the hotel, I requested a Happy birthday wording or greetings or a simple fruit display as a sign of birthday greetings to my lil sis but nothing at all. The room was in 24F which I really liked it. The room is old, and dirty, some stains on bathtub, toilet, curtains, and sofa. The room is extremely wide and I loved it! The bed was so comfortable I was able to have a deep sleep. Though the bathroom looks so old, But the bathtub was big enough to enjoy. No swimming pool bec of Thunderstorm warning. The gym was a bit old and dirty but the equipment is working well, I had a good work out . We call housekeeping to change the coffee,sugar,cream sachet holder bec it was dirty, some dried food left over on it. It took them about 30mins to get it change. .",June 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded 1 week ago",2023-08-21,"Dear Guest, Thank you for your review. We are glad to learn that you have had an enjoyable stay with us in general. However, we have also taken note of your comments that were shared with my team in order to further enhance our service standard. We look forward to welcoming you back to the Regal Hongkong Hotel in a not distant future. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/OnAir24985996688,olivier wrote a review Jun 2023,"Bangkok, Thailand",3 contributions,2 helpful votes,f,30,Not what it use to be,"Club floor not anymore offering check in and breakfast at dedicated floor. Equipment getting old, gym having water licking from the pipes to the machines. Swimming pool closed on Monday (!!), breakfast serving same food for 1 week we were there. Curtains in the room not giving night enough…",June 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded 1 week ago",2023-08-21,"Dear Guest, Thank you for your review. We have taken note of your comments and we are accordingly working with my team to resume the full services as soon as we can. We look forward to welcoming you back to the Regal Hongkong Hotel in a not distant future. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/15MDPS,15MDPS wrote a review Jun 2023,"Sydney, Australia",1 contribution,,f,10,Terrible,"1. The hotel is old and outdated 2. The whole hotel smells and dirty, especially the toilet, we had to change our 1st room because of this 3. The air conditioning was not providing enough cooling, at midnight the temperature was stacked at 26deg Celsius, they tried to fix it saying it’ll get cold after 30mins but we had to move to another room again because it was still 26deg at 4am! 4. Staff in this hotel are not helpful at all especially when you do not speak their language, they don’t even try 5. We stayed in the executive suite, and it was not worth it at all, my sister who stayed in premiere room has cleaner room and better air conditioning",June 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded Jun 12, 2023",2023-06-13,"Dear 15MDPS, Thank you for choosing Regal Hongkong Hotel and for sharing your review. We are sorry to learn about your unpleasant experiences during your stay and we have accordingly addressed the issues with the related department heads for improvement. We sincerely hope having another opportunity to welcome you and your family back in a not distant future. Warmest regards Christo Diamandopoulos General Manager",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Nickwalto,Nick Walton wrote a review Jun 2023,,5 contributions,1 helpful vote,f,30,"Be Wary, Not Consistant","I’ve spent weeks here, literally and the biggest problem is inconsistency. They have ancient rooms with no power points, tiny beds and showers etc, and they have better rooms but you never know what you’re going to get. The modernisation process seems to be ongoing over decades. No power points by the bed is a big failure in my book. Queen bed is actually a double.",May 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded 1 week ago",2023-08-21,"Dear Guest, Thank you for your review. We have taken note of your comments that were referred to our Chief Engineering for improvement. We look forward to welcoming you back to the Regal Hongkong Hotel in a not distant future. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/kaiqip,Kaiqi P wrote a review Jun 2023,,1 contribution,,f,10,Bed bugs in room 2822,Bed in room 2822 is dirty with bed bugs and there was musky smell in the room. The counter reception service and bell boy service wasn't courteous and polite at all. Location is good but can't be the saving grace for the bed bugs in the room.,June 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded 1 week ago",2023-08-21,"Dear Guest, Thank you for your review. We are sorry to learn your comments about the service standard and the room condition that the related department heads had addressed the issue for improvement. However, we had accordingly follow up investigation and pest control of the room that it was confirmed no particular existing. We look forward to welcoming you back to the Regal Hongkong Hotel in a not distant future. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Seaside24168619297,Joanna wrote a review Jun 2023,"Kuala Lumpur, Malaysia",12 contributions,1 helpful vote,f,30,Old hotel with good location,"Hotel is nicely located in causeway bay and in close proximity to many malls and public transport. However, hotel is old, there is a smell in the room and you can see thick dust in room. Things are not cleaned properly. The towel also had a stain. Overall an ok hotel for the location.",June 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded 1 week ago",2023-08-21,"Dear Guest, Thank you for your review. We are glad to learn that you enjoyed your stay for our prime location. However, we have taken note about the room condition and cleanliness that were referred to our Executive Housekeeper and Chief Engineering who had enhanced the supervision for improvement. We look forward to welcoming you back to the Regal Hongkong Hotel in a not distant future. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/UAD74,UD74 wrote a review Jun 2023,"Bradford, United Kingdom",220 contributions,264 helpful votes,f,30,Not the former self .. Very outdated and needs a good scrub,"Came here years ago when it was new and fresh. Got here just before midnight and was very warm and humid. As I got out of the taxi I politely asked a hotel assistant regarding the over charge ticket I had received by the taxi to which he abruptly got very annoyed for no apparent reason.Then got to the check in desk and was told by another person that i shouldn’t smoke in the hotel or in the room. I was annoyed and replied back that I don’t smoke and why would he tell me that? Anyways got to the room and they’re was a foul stench coming from the hallway of the hotel. Opened the room and it got worse. The carpets were all creased and hard dirty marks on them as walked on it.Walking on it felt like a mission,esp dragging my suitcases as no one offered to help me at the concierge.…",May 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded 1 week ago",2023-08-21,"Dear Guest, Thank you for your review. We have taken note of your comment regarding the service and room condition. We have accordingly referred to the concerned department heads who have taken necessary actions for improvement. We look forward to welcoming you back to the Regal Hongkong Hotel in a not distant future. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Dan-Luckyboy,Heng Boy wrote a review May 2023,"Singapore, Singapore",282 contributions,113 helpful votes,f,30,Time to renovate,"Stayed Room 2214 from 28 to 31 May The room needs refurbishment. Compared to my stay last Sep, it’s worse. Washroom door unable to close fully. Shower water gets out and wet the entire washroom. Carpet has a damp odor, in fact the entire room. Bed mattress seems no spring anymore. Wi-Fi is weak. Safe is not working. Aircon is not cold even set at 18 degrees. On the other hand, we appreciate the room cleaner (29 May), she’s helpful and courteous. Receptionist is grouchy (31 May) but she’s not rude etc, just doing her job. Bellman is helpful and courteous. Location is good.",May 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded 1 week ago",2023-08-21,"Dear Guest, Thank you for your review. We appreciated your kind word to our Housekeeping staff. We have taken note of your comments about the room condition that have been referred to our Chief Engineering and Executive Housekeeping for improvement. We look forward to welcoming you back to the Regal Hongkong Hotel in a not distant future. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Emrizq,Emrizq wrote a review May 2023,,1 contribution,,f,50,Recommended Stay,"Spending my time in Regal Cause way bay exceeded all my expectations with its impeccable service and luxurious accommodation making it an unforgettable and highly recommended stay. And also I had good impression with the manager, Shirley Wong. Even the check in time should be on 3pm, she had solution for it. Thank's again. Regards, rizky",April 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded 1 week ago",2023-08-21,"Dear Guest, Thank you for your review. It is truly appreciated. We are glad to learn that you had an enjoyable stay with us. Your kind words to Shirley is much appreciated. We look forward to welcoming you back to the Regal Hongkong Hotel in a not distant future. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/888elsal,Elsa L wrote a review Apr 2023,,4 contributions,,f,20,"Poor management, security and others!","The hotel has serious security issues and things are broken and the management does not have a capable system to deal with customer's feedback, like fixing a door. Day 1 we arrived at the hotel, the bathtub tap knob fell off when we turned it on. We just arrived from a long haul flight and waited patiently for the maintenance team, there were 3 staff sent to deal with this issue. I thought ok, this hotel is old, but they were fast to react. Didn't change room. We went out for dinner and came back, a cleaning lady reminded us to check our door. It is those usual card key locks (which normally you don't think much about how it works and it just closes and opens with the card) and indeed it was not closed properly. We thanked her and saw that the door was not fitted properly and…",April 2023,,,,,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Yonlapath,Yonlapath wrote a review Apr 2023,"Bangkok, Thailand",1 contribution,,f,50,Guest,The room look clean comfortable and wide area. Good service in the front and housekeeper. The restroom has a meduim jacuzzi. Best the location easy to walk to MTR. For totally I like your hotel with this price it is not to high but more convenient to stay in a short time.,April 2023,,,,,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Anil_Chhikara111,Anil_Chhikara111 wrote a review Apr 2023,"Bengaluru, India",1 contribution,,f,20,Obnoxious and rude,"The senior the guys here theofe obnoxious they believe they ajev to be... Had a lousy checkin experience and the manager made it real difficult. Its an ancient hotel masquerading as a 5 star. Simple things like AC control not working or unusable, power switches, as far away from bed as possible... Never coming back to this hotel.",April 2023,,,,,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Nat_Nat_Fun,Natnat wrote a review Apr 2023,"Hong Kong, China",3 contributions,,f,50,Welcome Back,"I am glad to be back again after the epidemic period. As usual, I love to meet my old friends there and enjoy the happy hours with beer and snack. Room condition is good and cleanliness is up to standard. Appreciate the hard work of housekeeping staff who always contribute a lot. Front desk is always busy but professional. I definite had a nice time again in my second home.",April 2023,,,,,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Solotraveller888,Solotraveller888 wrote a review Apr 2023,"Luzon, Philippines",63 contributions,37 helpful votes,f,10,I dont care attitude.,"Its been quite awhile that i stayed in this hotel. It used to be one of the better managed and friendly hotels at Causeway Bay . From my years with Tripadvisor I never gave negative reviews. This is my only time. First let me tell you about the room. The carpet in the room is not glued tightly so the surface is uneven. For a 64 year old person with tired legs , i almost stumble a few times. So beware. The smell of mothballs all over the room. Not true? Come to my room and smell it yourselves right now. The only consolation is that the room is bigger than most new hotels in the area. Now about the service. The people at the reception are quite rude. We booked with Agoda not on a what they called a ‘long term package’ . Did the confirmation say that we were booking a long…",April 2023,,,,,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Camper580264,Camper580264 wrote a review Apr 2023,,1 contribution,,f,10,Overall bad,"No one ever answer the phone at the reception and the first floor cafe. Wi-Fi connection is slow. Service level at the cafe is poor. Short of House keeping staffs and mostly over worked. I have stayed here for a few months, so I fully experienced the bad service of this hotel. Many areas have to be improved.",April 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded Apr 9, 2023",2023-04-10,"Dear Guest, Thank you for review. We are sorry to learn about your unpleasant experiences during your stay. We have addressed the issues with the concerned department heads who had conducted investigation and have taken rectification actions for improvement. We also appreciate your feedback regarding our housekeeping staff, and we will keep monitoring our staff levels to ensure sufficient manpower to serve our guests at all times. Thank you for your usual supports and we value your loyalty as a long term guest. We look forward to having another opportunity to provide you with a better experience in the future. With best regards Christo Diamandopoulos General Manager",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Adventure54144992664,Dora Man wrote a review Mar 2023,"London, United Kingdom",2 contributions,,f,50,My Fantastic Experience at Regal HK Hotel!!!,"I have stayed in Regal HK Hotel for several times with my family. As always, it’s an excellent hotel in HK. All the staff are friendly and professional; they are so kind and helpful. The location is so convenient; just 5 to 10 minutes walk from all the MTR stations in Causeway Bay. The rooms are spacious and clean. The whole building is well maintained with an elegant decorations. We had a wonderful stay in this hotel every time we went back to Hong Kong. Special thanks to the reservation manager(sorry I forgot her name) who has offered us a room to stay at my very short notice and Bono, the hotel porter, the kindest man I have ever met. He is super kind and helpful. There is one more person I genuinely want to take a moment to thank her for all the support and guidance she…",March 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded Mar 17, 2023",2023-03-18,"Dear Ms Man, Thank you for your review. We are glad to learn that you had an enjoyable stay with us again. Your kind words to Bono, Kathy and Reservation Manager Karis are much appreciated. We look forward to welcoming you back to the Regal Hongkong Hotel very soon. Warmest regards Christo Diamandopoulos General Manager, Regal Hongkong Hotel",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/jeanfrancoish348,Jeff H wrote a review Mar 2023,"Bangkok, Thailand",4 contributions,2 helpful votes,f,20,A Five Star Hotel ???,"Having a Trip to HK for some vacations we have chosen the Regal due to his location...this is potentially only the location which was the ideal but overall the experience wasn't really pleasant. The first night, leaked in the bathroom at almost 10pm...The 2nd night I was expecting a clean and tidy bed but seems despite Makemyroom botton open since 10am this morning and later on around 4pm and 7pm 2 calls within a 3 h gap and always asking for cleaning the bed and refill some bathroom items...nothing happens...This is ridiculous and really not a the level of a 5 Stars...guest are not treated as guests ???...Some staff attitude are also Rude in their tone and the check-in time is quite slow...The breakfast area is kept at 19° C which isn't convenient at all... Basically not a…",March 2023,"Response from Regal Hongkong Hotel, General Manager at Regal Hongkong Hotel
Responded Mar 16, 2023",2023-03-17,"Dear Guest, Thank you for taking time to review your stay. I am sorry to learn that your stay did not meet your expectations. It is disappointing to hear about the issues of the room and our service quality. Please be assured that your feedback has been taken seriously and will be shared with the hotel management team for our improvement. We hope having another chance to serve you for your future visits. Best regards Christo Diamandopoulos General Manager",,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/BirdPinoTrollFin,BirdPinoTrollFin wrote a review Mar 2023,Sydney,263 contributions,81 helpful votes,t,40,Good but.....,"I stayed at the Regal Hong Kong in December for a month. The hotel had long term stay plans with a reasonable rental. It is an ideal alternative for those who don't want to take up a long term apartment lease. Location It could not be better. It is situated right in the heart of Causeway Bay where a huge range of shops and restaurants open until after midnight. An underground train station can be reached just under a 5 minute walk. Room It shows a sign of ageing. It desperately needs a total renovation. Basically everywhere you look in the room, you could see torn and worn, althought the room size is decent. Amenities There is a functional gym which your room card could not be used to access. You need to go to the front desk to register first every time you want to…",December 2022,,,,,Regal Hongkong Hotel,https://www.tripadvisor.com/Hotel_Review-g294217-d302174-Reviews-Regal_Hongkong_Hotel-Hong_Kong.html#REVIEWS
