reviewer,date,location,contribution,help_vote,with_img,rating,review_title,review_content,date_of_stay,response_title,response_date,response_content,response_helpful,Hotel,Url
https://www.tripadvisor.com/Profile/josephinesy,josephinesy wrote a review Jun 2023,"Hong Kong, China",3 contributions,,f,20,Unsatisfactory,"I attended a wedding in Auberge Discovery Bay hotel in 2012, the service and food were very good. However, this stay was very bad, the bed was stained, the air blower only had cold air, I called housekeeping 5 times but no one answer the phone call. The breakfast buffet was very good, but the lunch buffet was poor, the taste of the chicken was not good, you can feel that its been frozen for long period of time, the watermelon was not sweet, the variety of the hot dishes was limited, mainly provide fried rice, eggplant rice noodles, beef, fried fish. For dessert, the ice cream counter had no ice cream, some of my friends finish eating within 25 minutes because the choices and the taste of food is not up to their standard. We will not come back to this hotel anymore.",June 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/wunyuk,wunyuk wrote a review May 2023,"Hong Kong, China",1 contribution,,f,50,A relaxing hotel suitable for couples and families,It is a relaxing hotel suitable for both couples and families ! The bath room is the signature of the hotel! Must try the walk in rain showers which not easy to find in other hotels. Children can even swim in the bath tub . Nice stay !,May 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/ktre2023,ktre2023 wrote a review May 2023,"Hong Kong, China",1 contribution,,f,30,Disappointing,"Long, slow check in queue on arrival with only 2 staff at peak check in/check out time. No baby cot in room as requested (and confirmed on check in). Room was dirty and dusty with hair and rubbish from previous guests.",May 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/kevinleunga,Kevin wrote a review May 2023,"Ma On Shan, China",3 contributions,3 helpful votes,f,40,Great,"Great hotel for chilling, great sea view and not too expensive. Only picky thing I can think about is the bed sheet had a little bit of blood stain. I would recommend my friends old family to stay at the hotel again.",May 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/OOBonomist,OOBonomist wrote a review May 2023,"Newton, Massachusetts",252 contributions,221 helpful votes,f,50,Great fanily hotel for visiting Disney and Tung Chung,"For the money, this is a great value. The roooms and quiet and comfortable with excellent clmate control. There is a large swimming pool which is rarely crowded. The breakfast buffet is the best! It is a great respite from Disney overload.",May 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/SPoon0516,SPoon0516 wrote a review Apr 2023,,1 contribution,,f,30,Average second stay,"This was the second time we'd been to the hotel for our daughter's birthday. My daughter thoroughly enjoyed the bath in the Ocean view room, especially with the huge bath area; however this time, we can see that the windows were dirty which made it hard to enjoy the view, the ledge was stained with mold so it held me back from letting them take bath there. We felt a few bug bites and itch while relaxing on the sofa but overall, the room seemed clean enough. As we enjoyed our first stay so much, we decided to stay for 2 nights this time and enjoy more of the hotel's facility but the children's center on 2/F was quite simple. Only a tiny slide and some books. There were no toys or games for children except for the claw machine which is not quite enjoyable for the kids. The…",April 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Sugoi98,Sugoi98 wrote a review Apr 2023,,1 contribution,,f,50,Execllent,Spacious hotel room with a full glass window/wall. Love the bathroom with a Japanese style bathtub. A beach located nearby in walking distance. Suitable for family trip. Will stay there again in coming celebration,April 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/elaineylh,elaineylh wrote a review Apr 2023,,1 contribution,,f,40,Improve,"Overall satisfactory but it can improve better room service, eg tissue box provided inside the room! Check the adequate of shampoo carefully. It was found the bottle of shampoo was empty when we were ready for shower!",April 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/paulalakehome,paulalakehome wrote a review Apr 2023,"Hamilton, Canada",1 contribution,,f,50,My grand adventure,"Friends brought me here. How lucky for me. Their choice suited me beautifully. The property was delightful and just about to enter the prime time when even the outdoor amenities would be running. I loved me ocean view and room. Although I am not a fan of buffet meals and clatter, the selection was a neat mix of cuisine for breakfast and I could dine outdoors. The proximity to ""town"" and other services and transportation was great. This meant some sense of quiet but never isolated",March 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/esther_ahb,esther_ahb wrote a review Mar 2023,"Hong Kong, China",1 contribution,,f,40,Nice sea view!,"The sea view is nice, I could look at it all day long from the bed, sofa, even the bathroom. Enjoy bathing to the sea view, just need some time to fill in the big bath tub tho. Pillows and bed are too soft.",March 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Guest_163168,May wrote a review Mar 2023,,4 contributions,2 helpful votes,f,40,Leisure staycation,"Room is clean, bigger and very comfortable. Good in sea view. Buffet dinner and breakfast are satisfactory in taste an serving. Staffs are polite and helpful. Check in and check out is efficient. Only the transportation to hotel is a bit inconvenience.",March 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/ravisrivastava2023,ravisrivastava2023 wrote a review Feb 2023,,1 contribution,,f,40,Travel to remotely located Hotel,Hotel and arrangements are great. Only check-in time was delayed probably due to the volume of persons arriving. Otherwise excellent. A lot of open areas for taking in the sun is available which is great in winter time.,February 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/wailokyuen,wailokyuen wrote a review Feb 2023,"Hong Kong, China",1 contribution,,f,40,Well,"Best view of marine rooms for family meeting. Best view of sun rise and sunset, very good experience for us, the elderly and the children never seen it before. What a wonderful trip! Hope that the next holiday will spend the time in swimming pool and gym room too.",February 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/kukaun96,kukaun96 wrote a review Feb 2023,,1 contribution,,f,20,so so,"First of all, I was quite disappointed with the entire experience in the hotel. Firstly, the booking confirmation email I hadn’t been replied, secondly, during the booking, I had encountered some booking error which I was needed the hotel to cooperate, and I also have contact your hotel through email, again I had been ignored. The last but not least, during my stay, I didn’t have a nice experience about the customer service, no matter how the hotel dealed with customer requirements or the way they chose to express, overall, there is large room for the hotel to improve in the whole customer hospitality.",February 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/YinLeongsMother,YinLeongsMother wrote a review Feb 2023,"Hong Kong, China",1 contribution,,f,40,Family trip (2day 1 night),"General recommend, if there's free connection shuttle bus service from hotel to the beach or city center that would be perfect. Seaview room looks good. Disappoint only that the swimming pool is not yet open when I stay. Suggest to bring some beach toys (bucket/shovel/dumptrucks etc for little ones who like to play sandcastle) Better plan 2-3 hours there & hv spend a session to Epicland near hotel. Bigger Kids would love to go.",February 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/aumaymay,aumaymay wrote a review Feb 2023,,1 contribution,,f,50,Great stay at Discover Bay!,"Free upgrade to suite without any request, such a great surprise to us! Clean room, nice bed (no extra noise at all when we were moving ourselves on bed. didn't even wake up once in the midnight) Food at the cafe was not bad too! There is shuttle bus services on weekends so do not walk for 30 mins from the pier to the hotel like us lol",February 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Resort11441554237,Resort11441554237 wrote a review Feb 2023,"Hong Kong, China",,1 helpful vote,f,10,They will force you pay $330 to upgrade!!!,大家要小心留意check in時員工給你的「$330 upgrade」選項，即使你說了不需要，他們仍然要給你upgrade而且在退房時才向你收費！我就是例子，櫃檯職員向我推銷$330及$660 upgrade時，我很清楚表明不需要，而且在職員多番游說升級這裡好、那裡景觀又比較高級諸如此類的說話下，我清楚回答「不需要，因為我訂房時已考慮得很清楚」。之後職員便繼續辦理入住手續然後給我簽同意書等等。當時我沒留意同意書有什麼不妥，到退房時我才知道原來同意書上寫的「xxxx room with bath」諗思是等於加$330 upgrade！而不需要upgrade是會寫「xxxx room with shower」的！第一，客人不會知道你酒店房命名的分別，而且進入房間是一般「步入式淋浴」，我完全看不到浴缸所以我完全不知道已是升級了「bath」，是退房時酒店就那就是浴缸我才知道，而且所謂「浴缸」去水位是大概到小腿位置，完全不能構成「浸浴」，頂多像小朋友泳池玩水吧！第二、我差不多每星期都會staycation，每次都需要簽署文件，我根本不會仔細去看同意書上面寫什麼，原來還有一行細字寫著要加升級費用，酒店一直拿著「你已經簽了同意書」為由堅持要我付錢，沒問題，沒看清楚逐個字逐個字仔細看就簽名是我不對，這$330對我來說並不是什麼，我二話不說付了！但正如我在櫃檯對你們職員說的，我沒必要為$330說謊，我真的一直拒絕upgrade，是你們職員強行為我upgrade，如果不相信請翻查CCTV甚至報警！我願意對質！原本成個旅程好滿足，酒店的確有渡假feel，但這次事件令我對愉景灣留下非常差的回憶，希望酒店管理層看到這篇留言，可以好好訓練你的員工！ 另外也警剔所有入住客人，請小心簽署酒店給你的文件，要一個字一個字仔細看！,January 2023,,,,1,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/taniachan99,taniachan99 wrote a review Feb 2023,"Hong Kong, China",1 contribution,,f,50,Tania,"Great staycation for family. Package include buffet breadfast and buffet dinner, plus a bottle of wine and take away desserts. Environment is good and children can go ice skating nearby. Will return !",January 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/W6767PXadv,W6767PXadv wrote a review Jan 2023,,1 contribution,,f,30,You got more choices unless you need to stay in DB,"If you really need to stay in Discovery Bay, there is no other choice since there is only one and only one hotel here. If you can reach out such as Central, Chek Lap Kok, Tsing Yi or Kwai Fong, go for other options.",January 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/315carsonc,Carson C wrote a review Jan 2023,,,,f,50,Nice trip,"I just stayed in hotel for one night and checked out today, i would like to thank you the staff Tammy in front desk who checked in us and arranged a nice room to us with beautiful view, she also gave a nice gift for our birthday stay and introduced the hotel facilities in detail. Also i would like thank you Tina in reservation team, she answered our inquiry in detail and in patience.",December 2022,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/347sylh,Syl H wrote a review Jan 2023,,2 contributions,1 helpful vote,f,30,Buffet food variety and quality not worth the price,"The buffet (both Dinner and Breakfast) food variety and quality didn't meet my expectations. What's served is NOT on par with the price. We paid $600+ for adult and $300+ for children. Honestly, it is only worth half the price charged at most. Definitely overcharged with the variety and quality of food served. Even food at 2-3 star hotels is better than this, and costs a lot less.",January 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/ltsummerlinlv,ltsummerlinlv wrote a review Jan 2023,"Las Vegas, Nevada",1 contribution,,f,40,Great service,All staff went out of their ways to make us feel welcome; food was way better than expected for the price. Will stay at this property again if given the opportunity. The only complaint was a wonky HVAC system and inconsistent hot water service with the shower.,January 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/L3899OLdavidb,David B wrote a review Jan 2023,"Port Perry, Canada",6 contributions,4 helpful votes,f,50,Perfect One Night Stay,"We needed a place to crash as we moved apartments last weekend and the Auberge was perfect. Service was friendly, room was clean, and buffet breakfast was just what we needed as we moved into our new home.",January 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/bgleung7,bgleung7 wrote a review Jan 2023,"Hong Kong, China",1 contribution,,f,40,Suggestions,"Hong Kong is one of the tourist attractions area, we enjoyable by the conveniences location , pretty Harbour ocean, national good foods restaurants available, security environment peacefully island, price reasonable for local citizens and tours, the hotel services in a proper standard, clean, good restaurant, facilities etc., This is a nice tour vacation, Suggestion : 1) Advice better transportation provide is need necessary, by in coming and outgoing from hotel shuttle tour car provide is means a good arrangement improving the transportation is need. 2) Staycation is better also include hotel seafood supper, that will be better for the competition world and society, just a suggestion 😊🌅。",January 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/Seaside30809804862,Susan wang wrote a review Jan 2023,,9 contributions,18 helpful votes,f,50,Nice place,"Good rooms with an astounding view of mountains or the sea, there is probably no room without a view. OK restaurant and good service, also has nice swimming pool and a gym, excelent place to stay overall. The downsides are that there are way too many people on public holidays and weekends and sometimes the showers can malfunction for a few seconds.",December 2022,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/bbyma,Brigette wrote a review Jan 2023,,162 contributions,87 helpful votes,f,50,Nice family staycation at DB,"Staycation during weekdays , could not book the panoramic room, but managed to get a sea room which has a great view. The full size hybrid shower/ bathtub is fantastic, works almost like an onsen and could enjoy the view while you soaked. The gym is relatively small and the treadmill TV does not work. The breakfast buffet is ok pretty standard in hk. Access via a bus from sunny bay MTR at half hourly schedule (5 past and 35mon past the hour). We took a blue taxi to Tai O which costed 270$hkd one way for a 30+Km ride. Cars not permitted in Lantau so we didn’t want to spend 1.5hr on a bus. Worth the price since there were a few of us. Overall quite a nice staycation and May do again. Love the layback pace of DB, almost forgotten I am in Hong Kong !",January 2023,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/cwy663921,cwy663921 wrote a review Jan 2023,"Hong Kong, China",1 contribution,,f,20,Disappointing experience in Auberage Discovery Bay HK,For the bad side: The toilet is really smelly. I was living in the room at the 6th floor. There are some dirt and stain on the sofa and tables. The food of the afternoon tea set is terrible. For the good side: The quality of the breakfast buffet is average. The bed is comfortable for me. The view of the sea is really astonishing.,December 2022,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/yauc2016,Yau C wrote a review Dec 2022,香港,3 contributions,,f,20,Possible To Recommend if Improvement Made,"Two recommendations: 1. To have better arrangement of breakfast sessions. 2. Change the plastic chair to be more stable chair please. The story is like that:- I bring my kid of 4 years old together to the hotel. As she needs a chair to stand for washing hands in the bathroom. But I cannot believe that such plastic chair is not stable and too slippery. When she stands on it, she then falls down on the floor. Although she gets a little hurt, she feels bad experience with little cry.",December 2022,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/lauml322,lauml322 wrote a review Dec 2022,,1 contribution,,f,50,very good,"I like the bath room with big sea view.It is,great to upgrade the,room .Hope it could be cheaper to upgrade.There should be welcome drink.The gym room with no staff is not safe.Hope some staff is there to guide the sports.Many are not function also.",December 2022,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/frankchoi0429,frankchoi0429 wrote a review Dec 2022,"Hong Kong, China",1 contribution,,f,50,A wonderful trip at Auberge,The staffs are helpful. The place is nice. Hotel is willing to satisfy our request. It is a wonderful hotel that I can recommend to others. The location is a bit far from the town but the nearby environment that I can enjoy my trip here.,December 2022,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/eunistam,Eunis Tam wrote a review Dec 2022,"Hong Kong, China",1 contribution,,f,20,Need for Room conditions & Facilities improvement,"this is the first time I wrote a review on cleanliness for a 4-star hotel. Even though this was a 1-night stay without spending much time in the room, we still found quite a lot of dirt and stains inside the room. Hope improvement could be made and let us have a good stay in Discovery Bay.",December 2022,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
https://www.tripadvisor.com/Profile/tm123899,tm123899 wrote a review Dec 2022,,1 contribution,,f,30,Soso,"Our recent stay was soso. Front desk staff communication and coordination was poor, e.g. giving us the wrong room types but challenged if we made a note during reservation, and charging us breakfast while it was included in our room package.",December 2022,,,,,Auberge Discovery Bay Hong Kong,https://www.tripadvisor.com/Hotel_Review-g294217-d3349465-Reviews-Auberge_Discovery_Bay_Hong_Kong-Hong_Kong.html#REVIEWS
